Fecha;16/12/2024 14:06;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
COD_ART;NOM_ART;COD_GRU;Cj/H;Disponible;Calidad;Stock Externo;Pedido;1ª OF;OF;Cob-15;Vta -15;M_Vta -15;Vta -60;M_Vta-60;Vta -15 AA;M_Vta -15 AA;Vta +15 AA;M_Vta +15 AA;% Vta-15/ AA;% Vta-15/ +15 AA
421802;Bollo Ecológico Easy;MEC;163,20404;0;0;(en blanco);0;(en blanco);(en blanco);16,8;252;16,8;1.074;17,9;;;;;0,00%;
422002;Barra de Viena 15%  Integral  Ecológico Easy;MEC;179,99915;0;0;(en blanco);0;10/12/2024;23;10,5;158;10,5;302;5;;;;;0,00%;
423111;Panecillo con Cereales y Semillas;VIME;155,78171;0;0;(en blanco);145;14/12/2024;317;9,3;139;9,3;880;14,7;;;;;0,00%;
423301;Mollete Pack 4 UDS;MEC;167,3356;0;0;(en blanco);0;(en blanco);(en blanco);3,7;56;3,7;112;1,9;16;1,1;157;10,5;350,00%;0,70%
423321;Mollete;MEC;155,66037;0;0;(en blanco);147;13/12/2024;637;51,3;769;51,3;2.561;42,7;80;5,3;357;23,8;961,30%;1,50%
425351;Payesito Mondat;MEC;192,67272;0;0;(en blanco);0;13/12/2024;401;3,3;49;3,3;311;5,2;;;25;1,7;0,00%;
430101;Pan Bocadillo Sin Sal Añadida Easy;MEC;187,00569;0;0;(en blanco);0;(en blanco);(en blanco);;;;56;0,9;;;;;;
430301;Panecillo Semillas Easy;VIME;127,17655;0;0;(en blanco);0;(en blanco);(en blanco);0,1;1;0,1;2;0;;;;;0,00%;
430401;Mini Panecillo Easy;VIME;134,85559;0;0;(en blanco);588;(en blanco);(en blanco);65,1;976;65,1;4.643;77,4;;;;;0,00%;
430621;Pepito Easy;MEC;166,2776;0;0;(en blanco);616;(en blanco);(en blanco);116,1;1741;116,1;10.593;176,6;2.842;189,5;2.238;149,2;61,30%;8,50%
430702;Panecito Ecológico Easy;MEC;158,42696;0;0;(en blanco);276;10/12/2024;0;103,5;1552;103,5;7.365;122,8;1.991;132,7;1.036;69,1;78,00%;12,80%
430731;Panecito Easy;MEC;158,31932;0;0;(en blanco);47;10/12/2024;141;186,8;2802;186,8;14.886;248,1;1.596;106,4;976;65,1;175,60%;10,90%
431610;Bollito 100% Integral Easy Pack 8 unidades;VIME;136,00086;0;0;(en blanco);169;(en blanco);(en blanco);7,2;108;7,2;787;13,1;84;5,6;170;11,3;128,60%;3,30%
432111;Pepito Sin Sal Añadida Easy;MEC;166,22628;0;0;(en blanco);0;12/12/2024;668;23,1;347;23,1;1.962;32,7;448;29,9;706;47,1;77,50%;4,20%
432211;Pepito con Salvado Easy;MEC;166,21578;0;0;(en blanco);288;(en blanco);(en blanco);19,7;296;19,7;2.151;35,9;809;53,9;443;29,5;36,60%;12,20%
432311;Pepito con Salvado Sin Sal Añadida Easy;MEC;166,21039;0;0;56;0;(en blanco);(en blanco);3,2;48;3,2;696;11,6;108;7,2;240;16;44,40%;3,00%
432421;Bollo Easy;MEC;149,60847;0;0;(en blanco);13;12/12/2024;622;27,5;413;27,5;2.144;35,7;395;26,3;286;19,1;104,60%;9,20%
432501;Pan Bocadillo con Salvado Easy;MEC;187,00706;0;0;(en blanco);0;12/12/2024;383;;;;280;4,7;;;;;;
432821;Pan Bocadillo Easy;MEC;169,99643;0;0;(en blanco);7;(en blanco);(en blanco);30,7;460;30,7;2.791;46,5;538;35,9;541;36,1;85,50%;6,60%
432911;Panecito con Salvado Easy;MEC;158,39643;0;0;(en blanco);12;(en blanco);(en blanco);53,7;806;53,7;4.276;71,3;583;38,9;451;30,1;138,30%;8,60%
433701;Bollito Easy Pack de 8 Uds;VIME;133,91913;0;0;(en blanco);0;(en blanco);(en blanco);3,3;49;3,3;525;8,8;234;15,6;112;7,5;20,90%;13,90%
434011;Panecito Sin Sal Añadida Easy;MEC;158,39017;0;0;(en blanco);0;12/12/2024;331;9,3;140;9,3;965;16,1;351;23,4;366;24,4;39,90%;6,40%
434111;Panecito con Salvado Sin Sal Añadida Easy;MEC;158,40635;0;0;448;0;(en blanco);(en blanco);;;;185;3,1;100;6,7;263;17,5;;2,50%
434201;Viena Easy;MEC;185,45964;0;0;(en blanco);5;10/12/2024;0;62,9;943;62,9;4.075;67,9;741;49,4;760;50,7;127,30%;6,50%
434721;Bollito Easy;VIME;134,85559;0;0;(en blanco);422;(en blanco);(en blanco);46,9;704;46,9;3.017;50,3;524;34,9;729;48,6;134,40%;4,80%
435711;Rombito Integral 100%;VIME;122,40097;0;0;(en blanco);0;(en blanco);(en blanco);3,7;56;3,7;298;5;;;;;0,00%;
436001;Rombito Rústico;VIME;267,6923;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;1;0,1;;;;0,00%
436011;Rombito Rústico;VIME;133,84615;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;10;0,7;1;0,1;;66,70%
436701;Mollete Multicereal con Quinoa (3%);MEC;134,87342;0;0;(en blanco);1;(en blanco);(en blanco);0,1;2;0,1;95;1,6;;;;;0,00%;
438801;Panecillo con Semillas;VIME;138,83391;0;0;252;28;(en blanco);(en blanco);9,5;143;9,5;343;5,7;161;10,7;196;13,1;88,80%;5,50%
453211;Panecillo 100% Integral;VIME;108,80043;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;6.748;449,9;8.120;541,3;;5,50%
453233;Panecillo 100% Integral;VIME;113,63273;0;0;(en blanco);0;(en blanco);(en blanco);;;;370;6,2;;;;;;
453241;Panecillo 100% Integral;VIME;113,63273;0;0;586;0;(en blanco);(en blanco);;;;198;3,3;;;;;;
453243;Panecillo 100% Integral;VIME;123,95874;0;0;(en blanco);168;12/12/2024;0;21,9;328;21,9;1.486;24,8;;;;;0,00%;
453251;Panecillo 100% Integral;VIME;118,69587;0;0;(en blanco);224;11/12/2024;334;461,1;6916;461,1;40.880;681,3;;;;;0,00%;
454001;Panecillo 100% Integral;VIME;98,9047;0;0;(en blanco);0;(en blanco);(en blanco);;;;137;2,3;29;1,9;18;1,2;;10,70%
5718540;Panecillo con  Semillas;VIME;138,85714;0;0;1204;2128;14/12/2024;1985;326,7;4900;326,7;17.585;293,1;4.900;326,7;4.620;308;100,00%;7,10%
5718619;Pulguita;MEC;160,291;0;0;(en blanco);1988;12/12/2024;2268;95,2;1428;95,2;11.062;184,4;2.240;149,3;5.068;337,9;63,80%;2,90%
5720811;Baguetina Cereales;VIME;107,09612;0;0;307;140;13/12/2024;1545;240,8;3612;240,8;9.721;162;;;;;0,00%;
604301;Pepito Easy Pack 5 uds;MEC;166,21437;0;0;(en blanco);1;(en blanco);(en blanco);3,3;49;3,3;219;3,7;;;;;0,00%;
Total general;;;;;;;;;;2.448,70;36730;2.448,70;176.880;2.948,00;40.151;2.676,70;45.105;3.007,00;91,50%;5,90%
