Fecha;11/12/2024 10:14;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
COD_ART;NOM_ART;COD_GRU;Cj/H;Disponible;Calidad;Stock Externo;Pedido;1ª OF;OF;Cob-15;Vta -15;M_Vta -15;Vta -60;M_Vta-60;Vta -15 AA;M_Vta -15 AA;Vta +15 AA;M_Vta +15 AA;% Vta-15/ AA;% Vta-15/ +15 AA
401423;Barra Castellana;MEC;120,91656;0;0;(en blanco);0;(en blanco);(en blanco);6,4;96;6,4;224;3,7;288;19,2;;;33,30%;0,00%
401881;Bollo;MEC;205,58375;0;0;(en blanco);60;13/12/2024;425;46,5;698;46,5;1.507;25,1;214;14,3;775;51,7;326,20%;1,80%
402011;Viena Mondat 145 gr;MEC;246,74846;0;0;(en blanco);961;10/12/2024;1126;62,3;935;62,3;5.673;94,6;1.895;126,3;1.289;85,9;49,30%;9,80%
402801;Viena;MEC;224,44444;0;0;(en blanco);420;10/12/2024;573;;;;1;0;-129;-8,6;693;46,2;;-1,20%
403341;Barra de Viena;MEC;242,1118;0;0;(en blanco);34;10/12/2024;741;63,2;948;63,2;4.219;70,3;2.445;163;1.742;116,1;38,80%;9,40%
403801;Mini Viena Andaluza;MEC;205,70099;0;0;(en blanco);30;11/12/2024;846;17,1;256;17,1;1.054;17,6;539;35,9;410;27,3;47,50%;8,80%
404903;Viena 170g;MEC;186,988;0;0;(en blanco);0;(en blanco);(en blanco);4,3;65;4,3;194;3,2;;;;;0,00%;
405121;Miniatura con Salvado;MEC;196,35943;0;0;(en blanco);0;(en blanco);(en blanco);0,3;5;0,3;46;0,8;7;0,5;;;71,40%;0,00%
405621;Media Baguette con Salvado;MEC;138,09507;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;107;7,1;28;1,9;;25,50%
406002;Panecito Integral 100% Ecológico Easy;MEC;136,80039;0;0;(en blanco);35;(en blanco);(en blanco);14,5;217;14,5;1.063;17,7;822;54,8;457;30,5;26,40%;12,00%
406301;Viena Mondat con Salvado 145 gr;MEC;224,3976;0;0;(en blanco);180;11/12/2024;453;39,1;586;39,1;2.722;45,4;672;44,8;731;48,7;87,20%;6,10%
406401;Viena con Salvado Pequeña;MEC;205,7429;0;0;(en blanco);114;11/12/2024;431;26,5;398;26,5;1.590;26,5;446;29,7;603;40,2;89,20%;4,90%
406501;Bollo 100 % Integral;MEC;187,00422;0;0;(en blanco);1;(en blanco);(en blanco);0,9;13;0,9;161;2,7;29;1,9;39;2,6;44,80%;5,00%
407401;Bollo Rústico Semillado;VIME;130,89849;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;58;3,9;102;6,8;;3,80%
407411;Bollo Rústico Semillado;VIME;130,89596;0;0;(en blanco);21;(en blanco);(en blanco);5,3;80;5,3;349;5,8;;;;;0,00%;
411001;Chapata Mini;VIME;134,71253;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;124;8,3;176;11,7;;4,70%
421702;Barra de Viena Ecológica Easy;MEC;180,00603;0;0;(en blanco);0;10/12/2024;376;38,7;580;38,7;693;11,6;;;;;0,00%;
421802;Bollo Ecológico Easy;MEC;163,20404;0;0;(en blanco);0;(en blanco);(en blanco);26,1;392;26,1;990;16,5;;;;;0,00%;
422002;Barra de Viena 15%  Integral  Ecológico Easy;MEC;179,99915;0;0;(en blanco);0;10/12/2024;364;14,1;212;14,1;276;4,6;;;;;0,00%;
423111;Panecillo con Cereales y Semillas;VIME;155,78171;0;0;(en blanco);144;14/12/2024;317;19,9;299;19,9;936;15,6;;;;;0,00%;
423301;Mollete Pack 4 UDS;MEC;167,3356;0;0;(en blanco);28;(en blanco);(en blanco);1,9;28;1,9;84;1,4;33;2,2;167;11,1;84,80%;1,30%
423321;Mollete;MEC;155,66037;0;0;(en blanco);326;13/12/2024;637;47,7;715;47,7;2.547;42,5;172;11,5;259;17,3;415,70%;4,40%
425351;Payesito Mondat;MEC;192,67272;0;0;(en blanco);0;13/12/2024;401;5,1;76;5,1;333;5,6;;;8;0,5;0,00%;
430101;Pan Bocadillo Sin Sal Añadida Easy;MEC;187,00569;0;0;(en blanco);0;(en blanco);(en blanco);3,7;56;3,7;112;1,9;;;;;0,00%;
430301;Panecillo Semillas Easy;VIME;127,17655;0;0;(en blanco);0;(en blanco);(en blanco);0,1;1;0,1;2;0;;;;;0,00%;
430401;Mini Panecillo Easy;VIME;134,85559;0;0;(en blanco);1176;(en blanco);(en blanco);68,9;1034;68,9;4.566;76,1;;;;;0,00%;
430621;Pepito Easy;MEC;166,2776;0;0;(en blanco);669;09/12/2024;0;156;2340;156;10.612;176,9;3.205;213,7;2.045;136,3;73,00%;10,40%
430702;Panecito Ecológico Easy;MEC;158,42696;0;0;(en blanco);341;10/12/2024;388;101,4;1521;101,4;7.371;122,9;2.987;199,1;1.792;119,5;50,90%;11,10%
430731;Panecito Easy;MEC;158,31932;0;0;(en blanco);68;12/12/2024;961;267,5;4012;267,5;15.242;254;1.780;118,7;1.692;112,8;225,40%;7,00%
431610;Bollito 100% Integral Easy Pack 8 unidades;VIME;136,00086;0;0;(en blanco);28;(en blanco);(en blanco);13,6;204;13,6;759;12,7;82;5,5;189;12,6;248,80%;2,90%
432111;Pepito Sin Sal Añadida Easy;MEC;166,22628;0;0;(en blanco);0;12/12/2024;668;32,7;491;32,7;2.181;36,4;616;41,1;463;30,9;79,70%;8,90%
432211;Pepito con Salvado Easy;MEC;166,21578;0;0;(en blanco);240;09/12/2024;105;25,8;387;25,8;2.086;34,8;763;50,9;522;34,8;50,70%;9,70%
432311;Pepito con Salvado Sin Sal Añadida Easy;MEC;166,21039;0;0;56;0;09/12/2024;60;7,3;110;7,3;694;11,6;187;12,5;290;19,3;58,80%;4,30%
432421;Bollo Easy;MEC;149,60847;0;0;(en blanco);1;13/12/2024;311;37,1;556;37,1;2.174;36,2;685;45,7;390;26;81,20%;11,70%
432501;Pan Bocadillo con Salvado Easy;MEC;187,00706;0;0;(en blanco);0;12/12/2024;383;;;;280;4,7;;;;;;
432821;Pan Bocadillo Easy;MEC;169,99643;0;0;(en blanco);2;(en blanco);(en blanco);40,9;614;40,9;3.012;50,2;505;33,7;638;42,5;121,60%;5,30%
432911;Panecito con Salvado Easy;MEC;158,39643;0;0;(en blanco);12;09/12/2024;8;77,7;1165;77,7;4.459;74,3;573;38,2;668;44,5;203,30%;5,70%
433701;Bollito Easy Pack de 8 Uds;VIME;133,91913;0;0;(en blanco);0;(en blanco);(en blanco);3,6;54;3,6;537;9;68;4,5;234;15,6;79,40%;1,90%
434011;Panecito Sin Sal Añadida Easy;MEC;158,39017;0;0;(en blanco);0;12/12/2024;331;14,6;219;14,6;969;16,2;370;24,7;317;21,1;59,20%;7,80%
434111;Panecito con Salvado Sin Sal Añadida Easy;MEC;158,40635;0;0;448;0;(en blanco);(en blanco);5,6;84;5,6;185;3,1;240;16;151;10,1;35,00%;10,60%
434201;Viena Easy;MEC;185,45964;0;0;(en blanco);0;10/12/2024;572;83,1;1247;83,1;4.210;70,2;771;51,4;887;59,1;161,70%;5,80%
434721;Bollito Easy;VIME;134,85559;0;0;(en blanco);140;(en blanco);(en blanco);55,9;838;55,9;2.870;47,8;513;34,2;753;50,2;163,40%;4,50%
435711;Rombito Integral 100%;VIME;122,40097;0;0;(en blanco);0;(en blanco);(en blanco);4;60;4;324;5,4;;;;;0,00%;
436001;Rombito Rústico;VIME;267,6923;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;;;1;0,1;;
436011;Rombito Rústico;VIME;133,84615;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;56;3,7;1;0,1;;373,30%
436701;Mollete Multicereal con Quinoa (3%);MEC;134,87342;0;0;(en blanco);0;(en blanco);(en blanco);0,2;3;0,2;95;1,6;;;;;0,00%;
438801;Panecillo con Semillas;VIME;138,83391;0;0;252;84;(en blanco);(en blanco);7,6;114;7,6;447;7,5;53;3,5;235;15,7;215,10%;1,50%
453211;Panecillo 100% Integral;VIME;108,80043;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;9.408;627,2;7.812;520,8;;8,00%
453233;Panecillo 100% Integral;VIME;113,63273;0;0;(en blanco);0;(en blanco);(en blanco);;;;499;8,3;;;;;;
453241;Panecillo 100% Integral;VIME;113,63273;0;0;586;0;(en blanco);(en blanco);;;;198;3,3;;;;;;
453243;Panecillo 100% Integral;VIME;123,95874;0;0;(en blanco);280;12/12/2024;252;21,3;320;21,3;1.379;23;;;;;0,00%;
453251;Panecillo 100% Integral;VIME;118,69587;0;0;(en blanco);2324;11/12/2024;2268;567,5;8512;567,5;41.944;699,1;;;;;0,00%;
454001;Panecillo 100% Integral;VIME;98,9047;0;0;(en blanco);0;(en blanco);(en blanco);;;;271;4,5;48;3,2;22;1,5;;14,50%
5718540;Panecillo con  Semillas;VIME;138,85714;0;0;280;4256;14/12/2024;1985;345,4;5181;345,4;15.933;265,6;3.696;246,4;6.020;401,3;140,20%;4,10%
5718619;Pulguita;MEC;160,291;0;0;(en blanco);2128;12/12/2024;1620;119,5;1792;119,5;11.202;186,7;280;18,7;5.908;393,9;640,00%;0,30%
5720811;Baguetina Cereales;VIME;107,09612;0;0;307;4032;13/12/2024;1331;261,4;3921;261,4;8.489;141,5;;;;;0,00%;
604301;Pepito Easy Pack 5 uds;MEC;166,21437;0;0;(en blanco);0;09/12/2024;0;5,1;76;5,1;222;3,7;;;;;0,00%;
Total general;;;;;;;;;;2.914,40;43716;2.914,40;175.721;2.928,70;42.769;2.851,30;48.203;3.213,50;102,20%;5,90%
