Fecha;20/12/2024 17:02;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
COD_ART;NOM_ART;COD_GRU;Cj/H;Disponible;Calidad;Stock Externo;Pedido;1ª OF;OF;Cob-15;Vta -15;M_Vta -15;Vta -60;M_Vta-60;Vta -15 AA;M_Vta -15 AA;Vta +15 AA;M_Vta +15 AA;% Vta-15/ AA;% Vta-15/ +15 AA
402011;Viena Mondat 145 gr;MEC;246,74846;0;0;(en blanco);581;19/12/2024;1267;113,4;1701;113,4;6.548;109,1;1.518;101,2;1.855;123,7;112,10%;5,50%
402801;Viena;MEC;224,44444;0;0;(en blanco);0;(en blanco);(en blanco);28;420;28;421;7;410;27,3;118;7,9;102,40%;23,20%
403321;Barra de Viena;MEC;196,69172;0;0;(en blanco);3;(en blanco);(en blanco);;;;;;;;-2;-0,1;;
403341;Barra de Viena;MEC;242,1118;0;0;(en blanco);3;20/12/2024;487;73,7;1106;73,7;4.597;76,6;2.033;135,5;1.539;102,6;54,40%;8,80%
403801;Mini Viena Andaluza;MEC;205,70099;0;0;(en blanco);29;20/12/2024;423;16,2;243;16,2;1.040;17,3;461;30,7;197;13,1;52,70%;15,60%
404903;Viena 170g;MEC;186,988;0;0;(en blanco);0;(en blanco);(en blanco);;;;194;3,2;;;;;;
405121;Miniatura con Salvado;MEC;196,35943;0;0;(en blanco);0;(en blanco);(en blanco);0,4;6;0,4;34;0,6;1;0,1;2;0,1;600,00%;3,30%
405621;Media Baguette con Salvado;MEC;138,09507;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;43;2,9;3;0,2;;95,60%
406002;Panecito Integral 100% Ecológico Easy;MEC;136,80039;0;0;(en blanco);5;18/12/2024;167;14,7;221;14,7;1.099;18,3;627;41,8;124;8,3;35,20%;33,70%
406301;Viena Mondat con Salvado 145 gr;MEC;224,3976;0;0;(en blanco);59;(en blanco);(en blanco);51,5;772;51,5;2.949;49,2;647;43,1;919;61,3;119,30%;4,70%
406401;Viena con Salvado Pequeña;MEC;205,7429;0;0;(en blanco);18;20/12/2024;431;37,1;556;37,1;1.867;31,1;504;33,6;521;34,7;110,30%;6,40%
406501;Bollo 100 % Integral;MEC;187,00422;0;0;(en blanco);0;(en blanco);(en blanco);1,1;17;1,1;123;2,1;38;2,5;12;0,8;44,70%;21,10%
407401;Bollo Rústico Semillado;VIME;130,89849;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;87;5,8;59;3,9;;9,80%
407411;Bollo Rústico Semillado;VIME;130,89596;0;0;(en blanco);14;(en blanco);(en blanco);4,5;67;4,5;340;5,7;;;;;0,00%;
411001;Chapata Mini;VIME;134,71253;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;173;11,5;155;10,3;;7,40%
421702;Barra de Viena Ecológica Easy;MEC;180,00603;0;0;(en blanco);0;(en blanco);(en blanco);24,1;361;24,1;955;15,9;;;;;0,00%;
421802;Bollo Ecológico Easy;MEC;163,20404;0;0;(en blanco);0;(en blanco);(en blanco);5,6;84;5,6;1.074;17,9;;;;;0,00%;
422002;Barra de Viena 15%  Integral  Ecológico Easy;MEC;179,99915;0;0;(en blanco);0;(en blanco);(en blanco);10,8;162;10,8;379;6,3;;;;;0,00%;
423111;Panecillo con Cereales y Semillas;VIME;155,78171;0;0;(en blanco);76;14/12/2024;55;8,7;130;8,7;870;14,5;;;;;0,00%;
423301;Mollete Pack 4 UDS;MEC;167,3356;0;0;(en blanco);0;(en blanco);(en blanco);1,9;28;1,9;112;1,9;97;6,5;75;5;28,90%;8,60%
423321;Mollete;MEC;155,66037;0;0;(en blanco);324;18/12/2024;361;31,6;474;31,6;2.586;43,1;175;11,7;270;18;270,90%;4,30%
425351;Payesito Mondat;MEC;192,67272;0;0;(en blanco);0;13/12/2024;251;5;75;5;319;5,3;4;0,3;37;2,5;1875,00%;0,70%
430101;Pan Bocadillo Sin Sal Añadida Easy;MEC;187,00569;0;0;(en blanco);0;(en blanco);(en blanco);;;;56;0,9;;;;;;
430301;Panecillo Semillas Easy;VIME;127,17655;0;0;(en blanco);0;(en blanco);(en blanco);0,1;2;0,1;3;0,1;;;;;0,00%;
430401;Mini Panecillo Easy;VIME;134,85559;0;0;(en blanco);1149;(en blanco);(en blanco);40,9;613;40,9;4.645;77,4;;;;;0,00%;
430621;Pepito Easy;MEC;166,2776;0;0;(en blanco);614;17/12/2024;311;140,3;2105;140,3;11.071;184,5;2.983;198,9;2.352;156,8;70,60%;8,50%
430702;Panecito Ecológico Easy;MEC;158,42696;0;0;(en blanco);227;18/12/2024;0;99;1485;99;7.683;128,1;2.183;145,5;393;26,2;68,00%;37,00%
430731;Panecito Easy;MEC;158,31932;0;0;(en blanco);56;16/12/2024;0;203,1;3047;203,1;15.546;259,1;1.892;126,1;400;26,7;161,00%;31,50%
431610;Bollito 100% Integral Easy Pack 8 unidades;VIME;136,00086;0;0;(en blanco);1;16/12/2024;0;19,5;292;19,5;1.006;16,8;181;12,1;102;6,8;161,30%;11,80%
432111;Pepito Sin Sal Añadida Easy;MEC;166,22628;0;0;(en blanco);0;(en blanco);(en blanco);10,5;158;10,5;1.861;31;469;31,3;581;38,7;33,70%;5,40%
432211;Pepito con Salvado Easy;MEC;166,21578;0;0;(en blanco);265;17/12/2024;83;39,2;588;39,2;2.424;40,4;721;48,1;456;30,4;81,60%;10,50%
432311;Pepito con Salvado Sin Sal Añadida Easy;MEC;166,21039;0;0;56;0;(en blanco);(en blanco);12,6;189;12,6;789;13,2;221;14,7;266;17,7;85,50%;5,50%
432421;Bollo Easy;MEC;149,60847;0;0;(en blanco);24;18/12/2024;0;26,2;393;26,2;2.289;38,2;526;35,1;286;19,1;74,70%;12,30%
432501;Pan Bocadillo con Salvado Easy;MEC;187,00706;0;0;(en blanco);0;18/12/2024;282;;;;280;4,7;;;;;;
432821;Pan Bocadillo Easy;MEC;169,99643;0;0;(en blanco);1;19/12/2024;343;15,9;239;15,9;2.914;48,6;799;53,3;247;16,5;29,90%;21,60%
432911;Panecito con Salvado Easy;MEC;158,39643;0;0;(en blanco);4;17/12/2024;0;62,6;939;62,6;4.551;75,9;746;49,7;200;13,3;125,90%;24,90%
433701;Bollito Easy Pack de 8 Uds;VIME;133,91913;0;0;(en blanco);0;(en blanco);(en blanco);6;90;6;554;9,2;238;15,9;92;6,1;37,80%;17,20%
434011;Panecito Sin Sal Añadida Easy;MEC;158,39017;0;0;(en blanco);0;19/12/2024;331;7,5;112;7,5;1.071;17,9;295;19,7;534;35,6;38,00%;3,70%
434111;Panecito con Salvado Sin Sal Añadida Easy;MEC;158,40635;0;0;448;0;19/12/2024;321;7,5;112;7,5;297;5;100;6,7;263;17,5;112,00%;2,50%
434201;Viena Easy;MEC;185,45964;0;0;(en blanco);34;18/12/2024;147;64;960;64;4.236;70,6;851;56,7;569;37,9;112,80%;10,00%
434721;Bollito Easy;VIME;134,85559;0;0;(en blanco);168;16/12/2024;42;72,9;1093;72,9;3.613;60,2;767;51,1;488;32,5;142,50%;10,50%
435711;Rombito Integral 100%;VIME;122,40097;0;0;(en blanco);1;20/12/2024;249;3,5;52;3,5;283;4,7;;;;;0,00%;
436001;Rombito Rústico;VIME;267,6923;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;1;0,1;;;;0,00%
436011;Rombito Rústico;VIME;133,84615;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;3;0,2;;;;0,00%
436701;Mollete Multicereal con Quinoa (3%);MEC;134,87342;0;0;(en blanco);0;(en blanco);(en blanco);0,1;2;0,1;97;1,6;;;;;0,00%;
438801;Panecillo con Semillas;VIME;138,83391;0;0;196;57;(en blanco);(en blanco);6,5;98;6,5;350;5,8;185;12,3;210;14;53,00%;5,90%
453211;Panecillo 100% Integral;VIME;108,80043;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;7.196;479,7;8.904;593,6;;5,40%
453233;Panecillo 100% Integral;VIME;113,63273;0;0;(en blanco);0;(en blanco);(en blanco);0,1;1;0,1;371;6,2;;;;;0,00%;
453241;Panecillo 100% Integral;VIME;113,63273;0;0;308;0;(en blanco);(en blanco);;;;198;3,3;;;;;;
453243;Panecillo 100% Integral;VIME;123,95874;0;0;(en blanco);336;16/12/2024;14;9,6;144;9,6;1.497;25;;;;;0,00%;
453251;Panecillo 100% Integral;VIME;118,69587;0;0;(en blanco);0;16/12/2024;201;406,9;6104;406,9;40.068;667,8;;;;;0,00%;
454001;Panecillo 100% Integral;VIME;98,9047;0;0;(en blanco);0;(en blanco);(en blanco);4,1;61;4,1;198;3,3;19;1,3;14;0,9;321,10%;9,00%
5718540;Panecillo con  Semillas;VIME;138,85714;0;0;700;1456;14/12/2024;2817;405,1;6076;405,1;19.461;324,4;6.384;425,6;4.256;283,7;95,20%;10,00%
5718619;Pulguita;MEC;160,291;0;0;(en blanco);896;19/12/2024;1620;270,7;4060;270,7;13.638;227,3;4.284;285,6;5.040;336;94,80%;5,70%
5720811;Baguetina Cereales;VIME;107,09612;0;0;419;1093;14/12/2024;1976;363,9;5459;363,9;12.548;209,1;;;;;0,00%;
604301;Pepito Easy Pack 5 uds;MEC;166,21437;0;0;(en blanco);1;(en blanco);(en blanco);3,5;53;3,5;234;3,9;;;;;0,00%;
Total general;;;;;;;;;;2.910,80;43662;2.910,80;190.046;3.167,40;46.245;3.083,00;42.101;2.806,80;94,40%;7,30%
